Wallet loaded: EpG25pVadj
🟢 ATLAS Multi-Position Monitor v5 - WITH CONFIRMATION WINDOW
10:43:34 PM | ATLAS-1: $0.0001982 | PnL: -1.88%
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2304 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (1/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7397213 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2304 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (2/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7397213 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2304 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (3/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7393465 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2304 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
10:59:00 PM | ATLAS-3: $0.0002002 | PnL: +2.67%
10:59:00 PM | ATLAS-4: $0.0002002 | PnL: +1.11%
10:59:16 PM | ATLAS-1: $0.0002002 | PnL: -0.89%
10:59:16 PM | ATLAS-2: $0.0002002 | PnL: +4.27%
   ⚠️ ATLAS-2 TP1 detected - waiting confirmation (15s)...
10:59:16 PM | ATLAS-3: $0.0002002 | PnL: +2.67%
10:59:16 PM | ATLAS-4: $0.0002002 | PnL: +1.11%
10:59:31 PM | ATLAS-1: $0.0002002 | PnL: -0.89%
10:59:31 PM | ATLAS-2: $0.0002002 | PnL: +4.27%
   ✅ ATLAS-2 TP1 CONFIRMED - executing...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7393350 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2966 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (1/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7393350 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2966 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (2/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7394044 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 3196 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (3/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7394044 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 3196 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
10:59:46 PM | ATLAS-3: $0.0002002 | PnL: +2.67%
10:59:46 PM | ATLAS-4: $0.0002002 | PnL: +1.11%
11:00:01 PM | ATLAS-1: $0.0002002 | PnL: -0.89%
11:00:01 PM | ATLAS-2: $0.0002002 | PnL: +4.27%
   ⚠️ ATLAS-2 TP1 detected - waiting confirmation (15s)...
11:00:01 PM | ATLAS-3: $0.0002002 | PnL: +2.67%
11:00:01 PM | ATLAS-4: $0.0002002 | PnL: +1.11%
11:00:16 PM | ATLAS-1: $0.0002002 | PnL: -0.89%
11:00:16 PM | ATLAS-2: $0.0002002 | PnL: +4.27%
   ✅ ATLAS-2 TP1 CONFIRMED - executing...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7387304 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2304 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (1/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7394771 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2192 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (2/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7397108 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 3058 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (3/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7394573 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 3196 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
11:00:30 PM | ATLAS-3: $0.0002002 | PnL: +2.67%
11:00:30 PM | ATLAS-4: $0.0002002 | PnL: +1.11%
11:00:46 PM | ATLAS-1: $0.0002002 | PnL: -0.89%
11:00:46 PM | ATLAS-2: $0.0002002 | PnL: +4.27%
   ⚠️ ATLAS-2 TP1 detected - waiting confirmation (15s)...
11:00:46 PM | ATLAS-3: $0.0002002 | PnL: +2.67%
11:00:46 PM | ATLAS-4: $0.0002002 | PnL: +1.11%
11:01:01 PM | ATLAS-1: $0.0002002 | PnL: -0.89%
11:01:01 PM | ATLAS-2: $0.0002002 | PnL: +4.27%
   ✅ ATLAS-2 TP1 CONFIRMED - executing...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7395119 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2192 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (1/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7393000 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2192 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (2/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7394748 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2192 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (3/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7393000 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2192 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
11:01:16 PM | ATLAS-3: $0.0002002 | PnL: +2.67%
11:01:16 PM | ATLAS-4: $0.0002002 | PnL: +1.11%
11:01:31 PM | ATLAS-1: $0.0002002 | PnL: -0.89%
11:01:31 PM | ATLAS-2: $0.0002002 | PnL: +4.27%
   ⚠️ ATLAS-2 TP1 detected - waiting confirmation (15s)...
11:01:31 PM | ATLAS-3: $0.0002002 | PnL: +2.67%
11:01:31 PM | ATLAS-4: $0.0002002 | PnL: +1.11%
11:01:46 PM | ATLAS-1: $0.0002002 | PnL: -0.89%
11:01:46 PM | ATLAS-2: $0.0002002 | PnL: +4.27%
   ✅ ATLAS-2 TP1 CONFIRMED - executing...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7383761 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 1355 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (1/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7383761 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 1355 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (2/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7383761 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 1355 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (3/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7383761 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
